step,time,ctrl_drone_1_body_thrust,ctrl_drone_1_x_moment,ctrl_drone_1_y_moment,ctrl_drone_1_z_moment,act_drone_1_body_thrust,act_drone_1_x_moment,act_drone_1_y_moment,act_drone_1_z_moment,actuator_force_drone_1_body_thrust,actuator_force_drone_1_x_moment,actuator_force_drone_1_y_moment,actuator_force_drone_1_z_moment,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
185,0.5550000000000004,5.0,0.0515725990902072,-0.0384253458611104,0.0009790873387288518,4.999999998154586,0.0607598679963448,-0.04479201659522772,-0.0034456900997691196,4.999999998154586,0.0607598679963448,-0.04479201659522772,-0.0034456900997691196,0.0,0.0,5.0,0.0515725990902072,-0.0384253458611104,0.0009790873387288518,0.0,0.0,4.999999998154586,0.0607598679963448,-0.04479201659522772,-0.0034456900997691196,0.0,0.0,-1.845413599710355e-09,0.009187268906137601,-0.00636667073411732,-0.004424777438497972,0.15223992660578486,-0.128160563004613,2.406234718144583,0.021926278496995313,0.8769816911902413,0.28920090049099256,-0.38312555485581407,0.5573308522917629,-0.8313742158470272,0.8391109277099809,13.78793873808688,-1.4913254577604853,-0.10718808005520818
186,0.5580000000000004,5.0,0.05076117604277625,-0.0377537937491953,0.0013392922474731012,4.999999998363265,0.06007768700207416,-0.04435683731541349,-0.0031089007880660074,4.999999998363265,0.06007768700207416,-0.04435683731541349,-0.0031089007880660074,0.0,0.0,5.0,0.05076117604277625,-0.0377537937491953,0.0013392922474731012,0.0,0.0,4.999999998363265,0.06007768700207416,-0.04435683731541349,-0.0031089007880660074,0.0,0.0,-1.6367351918233908e-09,0.009316510959297905,-0.006603043566218193,-0.004448193035539109,0.1538875528730602,-0.13066436892996067,2.408725756130818,0.004302978958409741,0.8762991090536348,0.2812650479510148,-0.39111549271922513,0.5492087557584387,-0.8346019751158823,0.8303459954117357,13.861991411553639,-1.564029804586521,-0.10996269415637092
187,0.5610000000000004,5.0,0.04994091561186693,-0.03706601110898875,0.0016982790514378635,4.999999998548346,0.059385046645005345,-0.043902588828969115,-0.0027692838882267807,4.999999998548346,0.059385046645005345,-0.043902588828969115,-0.0027692838882267807,0.0,0.0,5.0,0.04994091561186693,-0.03706601110898875,0.0016982790514378635,0.0,0.0,4.999999998548346,0.059385046645005345,-0.043902588828969115,-0.0027692838882267807,0.0,0.0,-1.4516539081910196e-09,0.009444131033138417,-0.0068365777199803635,-0.004467562939664644,0.1555099200109558,-0.1331766535985299,2.4111909149924333,-0.013388989395647172,0.8751877712730864,0.27316542577656894,-0.3990585798317291,0.5407890459651966,-0.837428222856406,0.8217196205385264,13.93481174867345,-1.6360552866264764,-0.11245539235614986
188,0.5640000000000004,5.0,0.04911196060260212,-0.03636229362138773,0.0020557212471714274,4.999999998712498,0.05868206751194647,-0.043429466419366076,-0.0024271482865047874,4.999999998712498,0.05868206751194647,-0.043429466419366076,-0.0024271482865047874,0.0,0.0,5.0,0.04911196060260212,-0.03636229362138773,0.0020557212471714274,0.0,0.0,4.999999998712498,0.05868206751194647,-0.043429466419366076,-0.0024271482865047874,0.0,0.0,-1.2875016608404621e-09,0.009570106909344352,-0.007067172797978347,-0.004482869533676215,0.15710617079456424,-0.1356961941729968,2.413630663860131,-0.03114103842715328,0.8736415542829248,0.2649056186489095,-0.4069467822259222,0.5320835945361541,-0.8398468581556334,0.8132496225658423,14.006385484110062,-1.7073627621700869,-0.11466406032971152
189,0.5670000000000004,5.0,0.04827445533380718,-0.03564294381775289,0.0024112937360645393,4.9999999988580885,0.05796887198965915,-0.042937673484064603,-0.002082805159947868,4.9999999988580885,0.05796887198965915,-0.042937673484064603,-0.002082805159947868,0.0,0.0,5.0,0.04827445533380718,-0.03564294381775289,0.0024112937360645393,0.0,0.0,4.9999999988580885,0.05796887198965915,-0.042937673484064603,-0.002082805159947868,0.0,0.0,-1.1419114542832176e-09,0.009694416655851974,-0.007294729666311714,-0.004494098896012407,0.15867548604924622,-0.13822175153258887,2.416045525225585,-0.048944322378275104,0.8716546768769,0.2564893831450526,-0.41477195411385825,0.5231050848939972,-0.8418524531973587,0.8049537884846781,14.076698768488903,-1.7779131828432857,-0.11658684195739019
190,0.5700000000000004,5.0,0.047428545612884634,-0.03490827094984882,0.0027646731200321583,4.9999999989872155,0.057245584243551244,-0.04242742144707184,-0.0017365676933784931,4.9999999989872155,0.057245584243551244,-0.04242742144707184,-0.0017365676933784931,0.0,0.0,5.0,0.047428545612884634,-0.03490827094984882,0.0027646731200321583,0.0,0.0,4.9999999989872155,0.057245584243551244,-0.04242742144707184,-0.0017365676933784931,0.0,0.0,-1.0127845229135346e-09,0.00981703863066661,-0.007519150497223015,-0.0045012408134106514,0.16021708705511864,-0.14075207238727958,2.4184360747082105,-0.06678974341976279,0.8692217158325887,0.24792064569934047,-0.4225258481264719,0.5138670019574769,-0.8434402848969007,0.7968498275418475,14.145738168625938,-1.8476676201411246,-0.11822214101208624
191,0.5730000000000004,5.0,0.04657437871042931,-0.03415859085689551,0.0031155379956483934,4.999999999101741,0.056512330196059925,-0.04189892966804936,-0.001388750794547805,4.999999999101741,0.056512330196059925,-0.04189892966804936,-0.001388750794547805,0.0,0.0,5.0,0.04657437871042931,-0.03415859085689551,0.0031155379956483934,0.0,0.0,4.999999999101741,0.056512330196059925,-0.04189892966804936,-0.001388750794547805,0.0,0.0,-8.982592447637217e-10,0.009937951485630613,-0.007740338811153852,-0.004504288790196199,0.16173023791208732,-0.14328589148327706,2.420802940682464,-0.08466795782346358,0.866337621225793,0.23920350022156653,-0.4302001260443669,0.5043836189895615,-0.8446063653324932,0.7889553247512101,14.21349066711057,-1.9165872922808684,-0.11956862261031212
192,0.5760000000000004,5.0,0.04571210333458909,-0.033394225829787426,0.0034635692464674373,4.9999999992033155,0.055769237504728876,-0.041352425348009245,-0.001039670807722645,4.9999999992033155,0.055769237504728876,-0.041352425348009245,-0.001039670807722645,0.0,0.0,5.0,0.04571210333458909,-0.033394225829787426,0.0034635692464674373,0.0,0.0,4.9999999992033155,0.055769237504728876,-0.041352425348009245,-0.001039670807722645,0.0,0.0,-7.966844961515562e-10,0.010057134170139786,-0.007958199518221819,-0.0045032400541900825,0.16321424785671637,-0.1458219338957108,2.4231468037623975,-0.10256938276146195,0.8629977313880501,0.23034220536997688,-0.4377863700074575,0.4946699815430195,-0.8453474708112481,0.7812876933112166,14.279943661247183,-1.9846335913449085,-0.1206252144255654
193,0.5790000000000004,5.0,0.0448418696051751,-0.03261550447253934,0.0038084503332642943,4.999999999293404,0.05501643553998343,-0.04078814343163903,-0.0006896452259660428,4.999999999293404,0.05501643553998343,-0.04078814343163903,-0.0006896452259660428,0.0,0.0,5.0,0.0448418696051751,-0.03261550447253934,0.0038084503332642943,0.0,0.0,4.999999999293404,0.05501643553998343,-0.04078814343163903,-0.0006896452259660428,0.0,0.0,-7.065956708629528e-10,0.010174565934808331,-0.008172638959099691,-0.004498095559230337,0.16466847352210146,-0.14835891740393362,2.4254683961406216,-0.12048420373259963,0.8591977874601284,0.22134118147855134,-0.4452760941890098,0.48474188846169053,-0.8456611694076095,0.7738641260746983,14.34508496136175,-2.051768110682323,-0.12139110766292892
194,0.5820000000000004,5.0,0.04396382902752624,-0.03182276156101783,0.004149867581931655,4.999999999373306,0.054254055362607446,-0.040206326506297733,-0.00033899240237287356,4.999999999373306,0.054254055362607446,-0.040206326506297733,-0.00033899240237287356,0.0,0.0,5.0,0.04396382902752624,-0.03182276156101783,0.004149867581931655,0.0,0.0,4.999999999373306,0.054254055362607446,-0.040206326506297733,-0.00033899240237287356,0.0,0.0,-6.266942520483099e-10,0.010290226335081205,-0.008383564945279906,-0.004488859984304529,0.16609232113182518,-0.15089555494437284,2.4277685007793024,-0.13840238261531945,0.8549339474943234,0.2122050071390783,-0.45266075691767177,0.47461586990790683,-0.8455458468130798,0.7667015462269918,14.408902788481734,-2.1179526725372475,-0.12186575779401075
195,0.5850000000000004,5.0,0.04307813446613271,-0.031016337899019704,0.004487510468770749,4.999999999444172,0.053482229700926004,-0.039607224697726255,1.196873947670275e-05,4.999999999444172,0.053482229700926004,-0.039607224697726255,1.196873947670275e-05,0.0,0.0,5.0,0.04307813446613271,-0.031016337899019704,0.004487510468770749,0.0,0.0,4.999999999444172,0.053482229700926004,-0.039607224697726255,1.196873947670275e-05,0.0,0.0,-5.558282722972763e-10,0.010404095234793291,-0.008590886798706551,-0.004475541729294047,0.1674852486190234,-0.15343055713538623,2.430047950451317,-0.15631366634392194,0.8502028000584727,0.2029384154396731,-0.45993177322912565,0.4643091623994034,-0.8450007303377955,0.7598165573382002,14.471385771399342,-2.1831493558715396,-0.12204888505155698
196,0.5880000000000004,5.0,0.04218494011802247,-0.030196580171758854,0.004821071902917004,4.999999999507025,0.05270109292769769,-0.038991095562516995,0.0003629189955826539,4.999999999507025,0.05270109292769769,-0.038991095562516995,0.0003629189955826539,0.0,0.0,5.0,0.04218494011802247,-0.030196580171758854,0.004821071902917004,0.0,0.0,4.999999999507025,0.05270109292769769,-0.038991095562516995,0.0003629189955826539,0.0,0.0,-4.929754382487772e-10,0.010516152809675217,-0.00879451539075814,-0.00445815290733435,0.16884676766158105,-0.1559626348681081,2.4323076266302106,-0.17420759620342563,0.845001377294904,0.19354628986253805,-0.467080527827039,0.4538396808525486,-0.8440259109072956,0.753225392964574,14.53252294312993,-2.2473205243486607,-0.12194047468328877
197,0.5910000000000004,5.0,0.04128440148591616,-0.029363840796824688,0.005150248505643363,4.99999999956277,0.05191078103672064,-0.038358203977388976,0.0007135391718455413,4.99999999956277,0.05191078103672064,-0.038358203977388976,0.0007135391718455413,0.0,0.0,5.0,0.04128440148591616,-0.029363840796824688,0.005150248505643363,0.0,0.0,4.99999999956277,0.05191078103672064,-0.038358203977388976,0.0007135391718455413,0.0,0.0,-4.3722980791471855e-10,0.010626379550804477,-0.008994363180564287,-0.0044367093337978215,0.1701764456245094,-0.1584905019568128,2.4345484582281585,-0.19207351773628928,0.8393271673880025,0.18403365984492623,-0.4740983884310523,0.4432259876427799,-0.8426223629015654,0.746943865982567,14.592303736779204,-2.3104288544452065,-0.12154077696473173
198,0.5940000000000004,5.0,0.040376675351154294,-0.028518477772676222,0.005474740886287451,4.9999999996122115,0.05111143161915637,-0.03770882202531598,0.0010635103743779689,4.9999999996122115,0.05111143161915637,-0.03770882202531598,0.0010635103743779689,0.0,0.0,5.0,0.040376675351154294,-0.028518477772676222,0.005474740886287451,0.0,0.0,4.9999999996122115,0.05111143161915637,-0.03770882202531598,0.0010635103743779689,0.0,0.0,-3.877884680036914e-10,0.010734756268002077,-0.00919034425263976,-0.004411230511909482,0.1714739074006324,-0.1610128778418774,2.4367714201816995,-0.20990059125229463,0.833178126394754,0.17440569600843767,-0.48097671948762366,0.4324872587076679,-0.8407919616881965,0.7409873178469919,14.650717980834541,-2.3724373636560463,-0.12085030697102937
199,0.5970000000000004,5.0,0.039461919746402264,-0.02766085452473695,0.0057942539145515405,4.999999999656063,0.05030318383957552,-0.03704322887855674,0.0014125142995429932,4.999999999656063,0.05030318383957552,-0.03704322887855674,0.0014125142995429932,0.0,0.0,5.0,0.039461919746402264,-0.02766085452473695,0.0057942539145515405,0.0,0.0,4.999999999656063,0.05030318383957552,-0.03704322887855674,0.0014125142995429932,0.0,0.0,-3.439373230662568e-10,0.010841264093173257,-0.009382374353819788,-0.0043817396150085475,0.17273883714083135,-0.16352849033799918,2.438977531885615,-0.22767780293090537,0.8265526893934749,0.16466770506294595,-0.48770689621766844,0.421643246732987,-0.8385374987072571,0.7353705679718062,14.70775589389751,-2.4333094387587093,-0.11986984410794584
200,0.6000000000000004,5.0,0.03854029392813709,-0.02679133974915642,0.006108496988927563,4.999999999694955,0.049486178411729635,-0.03636171067863739,0.0017602335234556815,4.999999999694955,0.049486178411729635,-0.03636171067863739,0.0017602335234556815,0.0,0.0,5.0,0.03854029392813709,-0.02679133974915642,0.006108496988927563,0.0,0.0,4.999999999694955,0.049486178411729635,-0.03636171067863739,0.0017602335234556815,0.0,0.0,-3.05044878246008e-10,0.010945884483592544,-0.00957037092948097,-0.004348263465471881,0.17397097986526372,-0.16603607841991594,2.44116785547593,-0.24539397650342387,0.8194497809069863,0.15482512439261742,-0.4942803189730895,0.4107142414774553,-0.8358626939722549,0.730107863438303,14.763408078876344,-2.4930088641023276,-0.11860043140248644
201,0.6030000000000004,5.0,0.03761195834892149,-0.025910307254306316,0.006417184301003269,4.999999999729449,0.04866055757405326,-0.035664560413337834,0.002106351790684531,4.999999999729449,0.04866055757405326,-0.035664560413337834,0.002106351790684531,0.0,0.0,5.0,0.03761195834892149,-0.025910307254306316,0.006417184301003269,0.0,0.0,4.999999999729449,0.04866055757405326,-0.035664560413337834,0.002106351790684531,0.0,0.0,-2.7055069296011425e-10,0.011048599225131774,-0.009754253159031518,-0.0043108325103187375,0.17517014294718575,-0.168534395037494,2.4433434939636527,-0.26303778550026474,0.8118688245577382,0.14488351633263868,-0.5006884278725069,0.3997210273073409,-0.8327722058593559,0.7252128292408032,14.817665516658725,-2.5514998498862274,-0.11704337455378194
202,0.6060000000000004,5.0,0.036677074629469286,-0.025018135800078375,0.006720035095408845,4.9999999997600435,0.04782646506490064,-0.034952077790734885,0.002450554301890155,4.9999999997600435,0.04782646506490064,-0.034952077790734885,0.002450554301890155,0.0,0.0,5.0,0.036677074629469286,-0.025018135800078375,0.006720035095408845,0.0,0.0,4.9999999997600435,0.04782646506490064,-0.034952077790734885,0.002450554301890155,0.0,0.0,-2.3995649911512373e-10,0.011149390435431353,-0.00993394199065651,-0.00426948079351869,0.1763361974612692,-0.17102220995169148,2.4455055892215056,-0.28059776604666586,0.8038097519138182,0.13484856214640617,-0.5069227176847698,0.3886848380278134,-0.829271638065821,0.7206984192842711,14.87051955928686,-2.6087470603931155,-0.11520024074509834
203,0.6090000000000004,5.0,0.03573580553050795,-0.024115208935053836,0.007016773925167869,4.999999999787177,0.04698404609752119,-0.034224569110356325,0.0027925280001396325,4.999999999787177,0.04698404609752119,-0.034224569110356325,0.0027925280001396325,0.0,0.0,5.0,0.03573580553050795,-0.024115208935053836,0.007016773925167869,0.0,0.0,4.999999999787177,0.04698404609752119,-0.034224569110356325,0.0027925280001396325,0.0,0.0,-2.128226483932849e-10,0.011248240567013235,-0.010109360175302489,-0.004224245925028236,0.17746907938861017,-0.17349831258257664,2.44765531982656,-0.2980623301881682,0.7952730104864075,0.12472605571404716,-0.5129747529271801,0.377627309113661,-0.8253675436283855,0.716576868351535,14.921961922658333,-2.6647156421417018,-0.11307285721805486
204,0.6120000000000004,5.0,0.03478831492444212,-0.023201914831614136,0.0073071309022200714,4.999999999811243,0.046133447334778296,-0.033482347131501264,0.0031319618556361222,4.999999999811243,0.046133447334778296,-0.033482347131501264,0.0031319618556361222,0.0,0.0,5.0,0.03478831492444212,-0.023201914831614136,0.0073071309022200714,0.0,0.0,4.999999999811243,0.046133447334778296,-0.033482347131501264,0.0031319618556361222,0.0,0.0,-1.8875656593309031e-10,0.011345132410336176,-0.010280432299887128,-0.00417516904658395,0.17856879067098325,-0.17596151486028572,2.4497938987623398,-0.3154197797252247,0.7862595708410623,0.11452189694423132,-0.518836183143787,0.3665704274576867,-0.8210674259030256,0.7128596452599331,14.971984678777707,-2.7193712519236026,-0.11066330961034561
205,0.6150000000000004,5.0,0.033834767766824134,-0.022278646119063834,0.007590841942888308,4.999999999832588,0.04527481686361568,-0.032725730938783434,0.003468547148604756,4.999999999832588,0.04527481686361568,-0.032725730938783434,0.003468547148604756,0.0,0.0,5.0,0.033834767766824134,-0.022278646119063834,0.007590841942888308,0.0,0.0,4.999999999832588,0.04527481686361568,-0.032725730938783434,0.003468547148604756,0.0,0.0,-1.674118621508569e-10,0.011440049096791548,-0.0104470848197196,-0.004122294794283552,0.17963540010729517,-0.1784106540695433,2.451922570984624,-0.3326583205343555,0.7767709327871938,0.10424208492228708,-0.5244987583276329,0.35553647877063876,-0.816379736419195,0.7095574074281652,15.020580247585212,-2.772680084689372,-0.10797394005847767
206,0.6180000000000004,5.0,0.03287533006763544,-0.021345799714837486,0.007867649008066253,4.999999999851519,0.04440830416927585,-0.03195504580495522,0.003801977750077544,4.999999999851519,0.04440830416927585,-0.03195504580495522,0.003801977750077544,0.0,0.0,5.0,0.03287533006763544,-0.021345799714837486,0.007867649008066253,0.0,0.0,4.999999999851519,0.04440830416927585,-0.03195504580495522,0.003801977750077544,0.0,0.0,-1.4848122731336844e-10,0.011532974101640413,-0.010609246090117735,-0.004065671257988709,0.1806690440856406,-0.18084459567814562,2.4540426108558457,-0.34976607735135723,0.7668091306123022,0.09389271080865556,-0.5299543444494546,0.34454799278181397,-0.8113138695341084,0.7066799570738675,15.067741388390255,-2.8246089012486753,-0.1050073450672501
207,0.6210000000000004,5.0,0.03191016886238497,-0.020403776653863066,0.008137300337908583,4.999999999868309,0.043534060109275116,-0.031170623051071367,0.004131950400321899,4.999999999868309,0.043534060109275116,-0.031170623051071367,0.004131950400321899,0.0,0.0,5.0,0.03191016886238497,-0.020403776653863066,0.008137300337908583,0.0,0.0,4.999999999868309,0.043534060109275116,-0.031170623051071367,0.004131950400321899,0.0,0.0,-1.3169110246735727e-10,0.011623891246890145,-0.010766846397208301,-0.004005349937586685,0.18166992714485375,-0.18326223613962353,2.4561553194536283,-0.3667311089902113,0.7563767373298728,0.08347995050268894,-0.5351949390540742,0.33362768640438467,-0.805880153825972,0.7042361992608962,15.113461190938658,-2.8751250557497365,-0.10176637314791316
