step,time,ctrl_drone_1_rotor1,ctrl_drone_1_rotor2,ctrl_drone_1_rotor3,ctrl_drone_1_rotor4,act_drone_1_rotor1,act_drone_1_rotor2,act_drone_1_rotor3,act_drone_1_rotor4,actuator_force_drone_1_rotor1,actuator_force_drone_1_rotor2,actuator_force_drone_1_rotor3,actuator_force_drone_1_rotor4,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
30,0.09000000000000004,1.4241065488151268,0.872719910075888,1.473046493013154,1.2301270480958335,1.313513137774686,0.8560085371197038,1.4421496123580009,1.1675428706491469,1.313513137774686,0.8560085371197038,1.4421496123580009,1.1675428706491469,0.0,0.0,5.0,0.030846719382191738,0.04063470822179735,0.011914591254848408,0.0,0.0,4.779214157901537,0.018289785894612817,0.0440170808112758,0.010981670135457543,0.0,0.0,-0.2207858420984632,-0.012556933487578921,0.0033823725894784468,-0.000932921119390865,3.3582110399015496e-05,-1.8619125402778443e-06,2.0067996063528923,0.9997570337516141,0.003120751148160039,0.021700591721290748,0.0022844464080681924,0.0025592505110358975,-0.0002103777690026936,0.2122439135168825,0.2763666130340124,1.3311646917130746,0.14997245446552937
31,0.09300000000000004,1.4272580223638516,0.8726323433377967,1.4682778748858194,1.2318317594125334,1.3244241374887207,0.8582074408216182,1.4475601701107952,1.1739887760839327,1.3244241374887207,0.8582074408216182,1.4475601701107952,1.1739887760839327,0.0,0.0,5.0,0.03181795635527678,0.04002192685967058,0.011866076917490136,0.0,0.0,4.804180524505067,0.019264530264024027,0.043891736788438884,0.011096821360409473,0.0,0.0,-0.1958194754949334,-0.012553426091252755,0.003869809928768307,-0.0007692555570806628,4.2667115336978246e-05,-2.6667637730381455e-06,2.0074710035395342,0.9997071924560176,0.003577595499247869,0.023798789896833043,0.002519476453046875,0.0030283349793209175,-0.0002682837442534337,0.22379906221395413,0.30438812075619015,1.3989742910410932,0.15896854953837783
32,0.09600000000000004,1.4302587887066571,0.8727815118509787,1.4633002186080033,1.2336594808343642,1.3345253025953991,0.860039823467614,1.45191607240546,1.179842506807836,1.3345253025953991,0.860039823467614,1.45191607240546,1.179842506807836,0.0,0.0,5.0,0.03278365390820395,0.03939193988847337,0.011806770219439789,0.0,0.0,4.826323705276309,0.020241191353016136,0.043719345315028274,0.011198385670881134,0.0,0.0,-0.17367629472369117,-0.012542462555187817,0.004327405426554902,-0.0006083845485586551,5.331402680110135e-05,-3.6756314935032733e-06,2.008177241571041,0.999649838725998,0.004078669522168832,0.025998187185655153,0.0027674271580376305,0.0035489704880410345,-0.0003362892401550426,0.23541267716890862,0.3338488841050345,1.4664965003223658,0.16805281505396988
33,0.09900000000000005,1.4331086494488612,0.8731662598387371,1.4581155205830594,1.2356095701293448,1.3438914237539141,0.861574214261045,1.4553122425176905,1.185185064303597,1.3438914237539141,0.861574214261045,1.4553122425176905,1.185185064303597,0.0,0.0,5.0,0.03374364391564076,0.03874501814248077,0.011736725100957595,0.0,0.0,4.845962944836247,0.021219003127877584,0.043503166880632854,0.01128666581560444,0.0,0.0,-0.15403705516375332,-0.012524640787763178,0.004758148738152085,-0.0004500592853531552,6.568515657518182e-05,-4.921970170841343e-06,2.008918474337596,0.9995842329537199,0.004626129468363442,0.02829822470162298,0.003028305665237048,0.00412370992469349,-0.00041544622577935656,0.24707758885162043,0.36474611035351745,1.5336592771547268,0.17721389396249312
34,0.10200000000000005,1.4358075532581365,0.8737852480603427,1.452725955710043,1.2376812429714812,1.3525887450222995,0.862871346435189,1.457833013696848,1.190088282609203,1.3525887450222995,0.862871346435189,1.457833013696848,1.190088282609203,0.0,0.0,5.0,0.034697759245922964,0.03808143973630474,0.01165600526904534,0.0,0.0,4.86338138776354,0.02219726674994653,0.04324612048485625,0.011361931945121334,0.0,0.0,-0.1366186122364601,-0.012500492495976435,0.00516468074855151,-0.00029407332392400627,7.995038526216141e-05,-6.442532958300363e-06,2.0096948364301745,0.9995096015753404,0.005222124840596222,0.030698240392312327,0.0033020914084249866,0.004755076228993195,-0.00050685426248634,0.25878736419292253,0.39707585140011886,1.600395979894499,0.18644069011033376
35,0.10500000000000005,1.438355595270451,0.8746369550028925,1.447133876046348,1.2398735736803093,1.3606759470421403,0.8639850177106425,1.4595533472939484,1.1946158487248153,1.3606759470421403,0.8639850177106425,1.4595533472939484,1.1946158487248153,0.0,0.0,5.0,0.035645833790151724,0.037401489945331594,0.011564684139503971,0.0,0.0,4.878830160771546,0.023175343076236476,0.04295082312659809,0.011424426418509468,0.0,0.0,-0.12116983922845392,-0.012470490713915247,0.005549333181266498,-0.00014025772099450322,9.628706849741256e-05,-8.277512577957947e-06,2.010506445083179,0.9994251376605834,0.005868796621897319,0.03319747600455104,0.003588735886396021,0.00544556107841705,-0.0006116598732191947,0.27053621766812475,0.43083312424139797,1.6666448149977997,0.195722340948462
36,0.10800000000000005,1.440753016356096,0.8757196782285015,1.4413418093159347,1.2421854960994685,1.3682050190419848,0.8649628535161257,1.4605399130638863,1.1988242076525557,1.3682050190419848,0.8649628535161257,1.4605399130638863,1.1988242076525557,0.0,0.0,5.0,0.036587702491112706,0.03670546108308067,0.011462844770160914,0.0,0.0,4.892531993274552,0.02415264601145284,0.042619624815833146,0.011474368064057841,0.0,0.0,-0.10746800672544765,-0.012435056479659867,0.005914163732752477,1.1523293896927023e-05,0.00011487993969689062,-1.0470680313571595e-05,2.011353401880051,0.9993300015306088,0.006568275643209461,0.03579508330810798,0.0038881624032710642,0.006197623733159354,-0.0007310559118712162,0.2823189322906745,0.466012018877738,1.7323483474212567,0.2050481942555706
37,0.11100000000000006,1.4430002022466526,0.8770315358756631,1.4353524572642766,1.244615804613411,1.37522203221572,0.8658469839860886,1.4608520472093423,1.2027633651307932,1.37522203221572,0.8658469839860886,1.4608520472093423,1.2027633651307932,0.0,0.0,5.0,0.03752320137201213,0.03599365237553742,0.011350579785327828,0.0,0.0,4.904684428541944,0.025128636615108252,0.04225463961383266,0.011511955954622712,0.0,0.0,-0.09531557145805625,-0.012394564756903877,0.00626098723829524,0.0001613761692948832,0.00013592100967479314,-1.306952310872641e-05,2.012235794248248,0.9992233213990951,0.007322681072424346,0.038490129662519385,0.0042002657814856435,0.0070136899926341685,-0.0008662809317182716,0.29413078939901005,0.5026057950335328,1.7974530668967907,0.2144077884191264
38,0.11400000000000006,1.4450976825239004,0.8785704683135269,1.42916869386135,1.247163155301224,1.3817678256123647,0.8666746445030528,1.4605426019735304,1.206477599647528,1.3817678256123647,0.8666746445030528,1.4605426019735304,1.206477599647528,0.0,0.0,5.0,0.03845216756502464,0.035266369832514896,0.011227991291557524,0.0,0.0,4.915462671736476,0.026102817878330964,0.041857773150564104,0.011537372751529718,0.0,0.0,-0.084537328263524,-0.012349349686693677,0.006591403318049208,0.0003093814599721932,0.00015960946334756736,-1.612537876278978e-05,2.0131536967669863,0.9991041940320355,0.008134119009385949,0.04128160300248182,0.004524912052589116,0.007896151224258074,-0.0010186185513544573,0.30596750624603514,0.5406069689156232,1.861909003708739,0.22379083586831228
39,0.11700000000000006,1.4470461294718189,0.8803342399476906,1.42279356335407,1.2498260672264239,1.3878786144144724,0.8674787084479886,1.4596586990277187,1.2100060940074342,1.3878786144144724,0.8674787084479886,1.4596586990277187,1.2100060940074342,0.0,0.0,5.0,0.039374439339648196,0.034523926116098606,0.011095190784776639,0.0,0.0,4.9250221158976135,0.027074730094619928,0.04143074701726919,0.01155078766480152,0.0,0.0,-0.07497788410238648,-0.012299709245028267,0.006906820901170584,0.0004555968800248802,0.00018615155364559333,-1.9693569211394e-05,2.0141071723085244,0.9989716854222462,0.009004681173118579,0.04416841630875594,0.004861938130406326,0.008847363432675323,-0.0011893968162014074,0.31782518051275155,0.5800073910939648,1.9256693883232694,0.2331872092979115
40,0.12000000000000006,1.448846356792882,0.8823204411759598,1.4162302781697356,1.2526029238614227,1.3935865293655028,0.868288159842288,1.4582423975147905,1.213383495565202,1.3935865293655028,0.868288159842288,1.4582423975147905,1.213383495565202,0.0,0.0,5.0,0.040289856130860884,0.03376664040623176,0.010952299048878556,0.0,0.0,4.933500582287783,0.028043946757362645,0.04097512038722016,0.011552359072092046,0.0,0.0,-0.06649941771221712,-0.012245909373498239,0.007208479980988405,0.0006000600232134896,0.00021576049267742762,-2.383353187172323e-05,2.0150962730314257,0.9988248314750061,0.009936443669028714,0.04714941162399325,0.005211151470600981,0.009869646343944759,-0.0013799875534430757,0.3297002409670287,0.6207983164643941,1.9886903498601765,0.24258693036216689
41,0.12300000000000007,1.450499318190088,0.8845264904924219,1.4094822166722043,1.255491974645287,1.3989200951159848,0.8691285126959295,1.4563312863820408,1.2166404132072892,1.3989200951159848,0.8691285126959295,1.4563312863820408,1.2166404132072892,0.0,0.0,5.0,0.04119825856707486,0.0329948382634983,0.010799446045868782,0.0,0.0,4.941020307401244,0.029010070924530396,0.04049230917774155,0.011542236833922102,0.0,0.0,-0.05897969259875602,-0.012188187642544465,0.00749747091424325,0.0007427907880533206,0.0002486563401312281,-2.8608949026123862e-05,2.016121041242156,0.998662638701606,0.010931465825152321,0.050223363666212294,0.005572329720230554,0.010965282484600164,-0.0015918057181335448,0.3415894035766937,0.6629704671432537,2.0509306489649712,0.2519801605531127
42,0.12600000000000006,1.452006105816179,0.886949636738009,1.4025529207725793,1.258491336673236,1.4039046543797817,0.870022183105708,1.4539590095472186,1.21980385825016,1.4039046543797817,0.870022183105708,1.4539590095472186,1.21980385825016,0.0,0.0,5.0,0.042099488497882524,0.03220885148916289,0.010636770797662723,0.0,0.0,4.947689705282869,0.02997273199770152,0.03998360303118888,0.011520564338566984,0.0,0.0,-0.052310294717131,-0.012126756500181003,0.00777475154202599,0.0008837935409042614,0.0002850658888513093,-3.4087875210740755e-05,2.017181510139549,0.9984840849178861,0.011991789087692533,0.05338898308671475,0.00594522036048871,0.012136516240027075,-0.0018263087282056306,0.3534896324643556,0.7065140890459929,2.112351441142855,0.261357194009338
43,0.12900000000000006,1.453367948591712,0.8895869614956506,1.3954460933964001,1.261598996516241,1.4085627440126165,0.8709888194638253,1.4511557314758168,1.22289763561242,1.4085627440126165,0.8709888194638253,1.4511557314758168,1.22289763561242,0.0,0.0,5.0,0.04299338902159007,0.03140901798252814,0.010464421259643307,0.0,0.0,4.953604930564679,0.03093158286853942,0.03945018036117948,0.01148748030618281,0.0,0.0,-0.04639506943532101,-0.01206180615305065,0.008041162378651337,0.001023059046539503,0.0003252225474924318,-4.034286256918972e-05,2.0182777044550315,0.9982881199450916,0.013119435967132543,0.056644919413960985,0.006329540345486806,0.013385552880374171,-0.002084995786149656,0.3653981051607602,0.7514190028153083,2.1729160670629524,0.27070845202904836
44,0.13200000000000006,1.454586210393721,0.8924353816279327,1.3881655958094,1.2648128121689508,1.4129144284339883,0.8720455955308354,1.447948549890855,1.2259426908992235,1.4129144284339883,0.8720455955308354,1.447948549890855,1.2259426908992235,0.0,0.0,5.0,0.04387980451253365,0.030595681595670027,0.010282554186093562,0.0,0.0,4.958851264754902,0.031886297391152146,0.03889312168252548,0.011443120378421767,0.0,0.0,-0.04114873524509832,-0.011993507121381503,0.008297440086855457,0.0011605661923282055,0.00036936622012842936,-4.7451084124834896e-05,2.0194096410000566,0.9980736663105881,0.014316409027130376,0.0599897637202438,0.006724975739625359,0.014714557545332515,-0.002369407185215058,0.37731218167500186,0.7976746496877133,2.232589866737495,0.28002447908605455
45,0.13500000000000006,1.4556623881168385,0.8954916519550911,1.3807154448040415,1.26813051512403,1.4169775952007224,0.8732074705891847,1.4443618615765443,1.2289574183996077,1.4169775952007224,0.8732074705891847,1.4443618615765443,1.2289574183996077,0.0,0.0,5.0,0.04475858064817337,0.02976919198561443,0.010091334987626389,0.0,0.0,4.96350434576606,0.0328365681434601,0.038313421418624496,0.011387618516827111,0.0,0.0,-0.0364956542339403,-0.011922012504713267,0.008544229433010066,0.001296283529200722,0.0004177431826734137,-5.549445491912653e-05,2.02057732913092,0.9978396199461599,0.015584689909218897,0.06342205104384036,0.0071311813558444645,0.016125654181661453,-0.002681123598097211,0.389229376954484,0.8452701328195207,2.2913400148322154,0.2892959401692837
46,0.13800000000000007,1.4565981096088794,0.8987523680710323,1.3730998097491662,1.2715497125709236,1.4207682169968483,0.8744874204166325,1.440417686563301,1.231957934431773,1.4207682169968483,0.8744874204166325,1.440417686563301,1.231957934431773,0.0,0.0,5.0,0.04562956443596046,0.02892990446401792,0.009890937580741367,0.0,0.0,4.967631258408555,0.0337821044448688,0.03771199835815932,0.011321108230676155,0.0,0.0,-0.032368741591445094,-0.011847459991091658,0.008782093894141398,0.001430170649934788,0.0004706059559616035,-6.455975095771161e-05,2.021780771139988,0.9975848508817559,0.0169262383870577,0.06694026259562846,0.00754778039681452,0.017620924429396594,-0.003021765346195025,0.40114733635590816,0.8941942545331187,2.349135374676048,0.2985136192859032
47,0.14100000000000007,1.4573951314829774,0.9022139692949369,1.3653230095051994,1.2750678897168897,1.4243005838224163,0.8758966423957901,1.436135955383879,1.2349583199696457,1.4243005838224163,0.8758966423957901,1.436135955383879,1.2349583199696457,0.0,0.0,5.0,0.04649260423997279,0.028078179844417645,0.009681544229645254,0.0,0.0,4.971291501571732,0.03472263060123927,0.03708970491353182,0.011243723652612891,0.0,0.0,-0.028708498428268392,-0.01176997363873352,0.009011525069114176,0.001562179422967637,0.0005282131753245573,-7.473872590067227e-05,2.0230199625813623,0.9973082039326825,0.018342991444623813,0.07054282777586922,0.007974364100931327,0.019202406454317943,-0.0033929916476535503,0.4130638137914766,0.9444355498912603,2.405946368814887,0.30766841898544295
48,0.14400000000000007,1.4580553368085019,0.9058727417559211,1.3573895092075072,1.2786824122280729,1.4275875087363112,0.8774447377008051,1.4315347635602957,1.2379708360390942,1.4275875087363112,0.8774447377008051,1.4315347635602957,1.2379708360390942,0.0,0.0,5.0,0.04734754980731438,0.027214384287116013,0.009463345380480227,0.0,0.0,4.974537846036506,0.03565788435143047,0.03644733531622735,0.01115560047835061,0.0,0.0,-0.025462153963493606,-0.011689665455883909,0.009232951029111335,0.0016922550978703838,0.0005908294565011999,-8.612822542826469e-05,2.02429489253812,0.9970084993783432,0.019836862373294625,0.07422812602393984,0.008410491394809176,0.02087209372554751,-0.003796499842530806,0.4249766522525399,0.995982316960063,2.4617448641995243,0.3167513607776565
49,0.14700000000000008,1.4585807326831117,0.9097248216080591,1.3493039169205716,1.2823905287882613,1.430640510128935,0.8791398731694133,1.4266305970110842,1.241006114977507,1.430640510128935,0.8791398731694133,1.4266305970110842,1.241006114977507,0.0,0.0,5.0,0.048194252294273925,0.026338889141766575,0.009236539488110441,0.0,0.0,4.97741709528694,0.036587615492594455,0.03578563286902428,0.011056876784896481,0.0,0.0,-0.022582904713059904,-0.01160663680167947,0.009446743727257706,0.0018203372967860402,0.0006587252577156357,-9.883029920890387e-05,2.02560554383746,0.9966845336307195,0.021409739883277403,0.07799448852120443,0.008855688553818733,0.02263193373814527,-0.004234024593546395,0.43688376644665533,1.048822644079892,2.5165040703155754,0.32575358633048523
50,0.15000000000000008,1.4589734476883494,0.9137661983730054,1.3410709801658043,1.286189373772842,1.4334699731643237,0.8809889251733954,1.4214385316514466,1.2440733303003848,1.4334699731643237,0.8809889251733954,1.4214385316514466,1.2440733303003848,0.0,0.0,5.0,0.049032564292238144,0.02545207078772929,0.009001332835624615,0.0,0.0,4.97997076028955,0.03751158466398666,0.035105296361411215,0.010947693740129855,0.0,0.0,-0.020029239710449787,-0.011520979628251486,0.009653225573681926,0.0019463609045052392,0.0007321767377596175,-0.00011295231039182989,2.026951893219402,0.9963350798908713,0.023063487225282443,0.08184019976490187,0.00930944887209066,0.024483826681327245,-0.004707337060975337,0.4487831273139343,1.102944434426601,2.5701984487562908,0.33466635934658956
51,0.15300000000000008,1.459235729231375,0.9179927184073104,1.3326955823259148,1.2900759700354016,1.43608529273302,0.88299760753866,1.415972410089086,1.2471803476081298,1.43608529273302,0.88299760753866,1.415972410089086,1.2471803476081298,0.0,0.0,5.0,0.049862339853355184,0.02455431047226313,0.00875793934671872,0.0,0.0,4.9822356579688964,0.03842956227134038,0.03440698574255359,0.010828196215129746,0.0,0.0,-0.017764342031103553,-0.011432777582014803,0.009852675270290458,0.002070256868411025,0.0008114656099200726,-0.00012860704254286039,2.0283339114640473,0.9959588887918045,0.024799941318727717,0.08576349902887559,0.009771232343298514,0.02642962405348505,-0.005218244050343501,0.4606727482150784,1.158335428113244,2.6228036329104314,0.34348106802765005
52,0.15600000000000008,1.4593699407754508,0.9224000884914187,1.324182738928863,1.2940472318042693,1.438494999992493,0.8851705853339449,1.4102449979905223,1.2503338586908201,1.438494999992493,0.8851705853339449,1.4102449979905223,1.2503338586908201,0.0,0.0,5.0,0.05068343451594377,0.023645994146626322,0.008506580391129412,0.0,0.0,4.98424444200778,0.03934132753588461,0.03369132713549046,0.010698533309373752,0.0,0.0,-0.01575555799221995,-0.011342106980059163,0.010045332988864137,0.0021919529182443404,0.0008968789915968032,-0.0001459128039378326,2.0297515634818684,0.9955546890261203,0.026620911883107654,0.0897625817251406,0.010240465353443333,0.028471127225576882,-0.005768587131657396,0.47255067260702227,1.2149832220538124,2.674296356589315,0.35218922804518354
53,0.15900000000000009,1.4593785589619788,0.9269838795372536,1.3155375938145293,1.2980999676862415,1.4407068743373126,0.8875115761411551,1.4042681224018378,1.253539500744513,1.4407068743373126,0.8875115761411551,1.4042681224018378,1.253539500744513,0.0,0.0,5.0,0.05149570532964361,0.022727512300154018,0.008247484583295203,0.0,0.0,4.986026073624819,0.04024666765388327,0.03295891726678832,0.010558858797802238,0.0,0.0,-0.013973926375181023,-0.01124903767576034,0.0102314049666343,0.002311374214507035,0.0009887092494609622,-0.00016499352912472109,2.031204808370997,0.9951211879569299,0.028528180569462658,0.0938356006786549,0.010716540386785586,0.030610085954719722,-0.006360241728962831,0.4844149630429523,1.2728752877853982,2.7246543905519154,0.360782485945091
54,0.1620000000000001,1.4592641706269367,0.9317395304111402,1.3067654151873473,1.302230883774579,1.442728042433235,0.8900234402376471,1.3980527940498277,1.256801962395961,1.442728042433235,0.8900234402376471,1.3980527940498277,1.256801962395961,0.0,0.0,5.0,0.052299010880302595,0.021799259792385194,0.007980887574428488,0.0,0.0,4.987606239116671,0.04114537705417212,0.03221032737749066,0.010409331507741822,0.0,0.0,-0.012393760883329108,-0.011153633826130473,0.010411067585105467,0.0024284439333133335,0.0010872538400108576,-0.0001859788776619347,2.032693599445053,0.9946570722105714,0.03052350008915335,0.09798066732621118,0.011198815746006098,0.032848196849965115,-0.006995116179071203,0.4962636913519628,1.331998987423037,2.773856486006434,0.3692526229206857
55,0.1650000000000001,1.459029469714676,0.9366623518687733,1.2978715915582435,1.3064365868583105,1.4445650657648361,0.8927082609587236,1.391609315420758,1.260125078040472,1.4445650657648361,0.8927082609587236,1.391609315420758,1.260125078040472,0.0,0.0,5.0,0.053093211314596704,0.020861635683310724,0.0077070318381875155,0.0,0.0,4.989007720184789,0.04203725674258266,0.031446106673767044,0.010250115632795972,0.0,0.0,-0.010992279815210892,-0.011055954572014047,0.01058447099045632,0.002543083794608457,0.0011928151453877908,-0.0002090043299368985,2.0342178842346628,0.9941610082497345,0.03260859333737874,0.10219585284907129,0.011686615287624644,0.03518710179231107,-0.007675150758321269,0.5080949298700076,1.3923415879019954,2.821882324272785,0.37759155889564344
56,0.1680000000000001,1.4586772540921273,0.9417475305987963,1.2888616275793134,1.3107135877297647,1.446224017982702,0.8955674163648534,1.3849473762110311,1.2635119118271902,1.446224017982702,0.8955674163648534,1.3849473762110311,1.2635119118271902,0.0,0.0,5.0,0.053878168364378025,0.01991504306181568,0.007426166450143213,0.0,0.0,4.990250722385777,0.04292211372340078,0.0306667853690666,0.01008138099002534,0.0,0.0,-0.009749277614223395,-0.010956054640977243,0.010751742307250917,0.002655214539882127,0.0013057003043208143,-0.00023421127996567338,2.035777604465488,0.9936316429256584,0.034785152509083914,0.10647918924781333,0.012179228173661983,0.03762838631100785,-0.008402316676258296,0.5199067436083469,1.453890273645154,2.868712471884499,0.3857913568642667
57,0.1710000000000001,1.4582104222665877,0.9469901333714672,1.2797411397747995,1.3150583045871485,1.447710553191056,0.8986016432106371,1.3780761375641233,1.2669648324749,1.447710553191056,0.8986016432106371,1.3780761375641233,1.2669648324749,0.0,0.0,5.0,0.05465374537074693,0.018959888872389523,0.007138546861241582,0.0,0.0,4.9913531664407165,0.04379976048911956,0.029872877363733077,0.00990330322604463,0.0,0.0,-0.008646833559283529,-0.010853984881627372,0.010912988491343555,0.0027647563648030473,0.0014262210380753273,-0.00026174712507100694,2.0373726960152636,0.993067604008133,0.037054838205083776,0.11082867036683237,0.012675908640496659,0.040173577918170986,-0.009178615035111179,0.5316971832585901,1.5166321577781017,2.9143283404919416,0.3938442274417521
58,0.1740000000000001,1.4576319700102882,0.9523851112888191,1.2705158521719617,1.3194670665289334,1.4490299661880135,0.9018110940994413,1.3710043063485742,1.270485579967351,1.4490299661880135,0.9018110940994413,1.3710043063485742,1.270485579967351,0.0,0.0,5.0,0.05541980730784394,0.01799658374017892,0.00684443466546747,0.0,0.0,4.99233094660338,0.0446700145707349,0.029064882602847023,0.009716063977046933,0.0,0.0,-0.007669053396620384,-0.010749792737109042,0.011068298862668101,0.0028716293115794633,0.0015546934712862305,-0.0002917653523328102,2.0390030888520982,0.9924675006921017,0.039419278526387706,0.11524225287501852,0.013175875785841404,0.04282414440363443,-0.010006075753934432,0.5434642789448727,1.5805542920013882,2.958712151002729,0.401742533581861
59,0.1770000000000001,1.4569449868951039,0.9579273041326077,1.2611915918356067,1.3239361171366846,1.4501872455565143,0.9051953886073065,1.3637402005902886,1.2740753250581534,1.4501872455565143,0.9051953886073065,1.3637402005902886,1.2740753250581534,0.0,0.0,5.0,0.05617622080635743,0.01702554179445798,0.006544097361921295,0.0,0.0,4.993198159812263,0.04553269814170727,0.02824328914846211,0.009519850987220142,0.0,0.0,-0.00680184018773744,-0.010643522664650164,0.011217747354004128,0.0029757536252988477,0.0016914379475618424,-0.0003244256217015772,2.04066870695603,0.9918299240797375,0.04188006815484813,0.11971785720831675,0.013678313374744063,0.04558149209187066,-0.010886756456255652,0.5552060346438606,1.6456436752178427,3.001846901460833,0.4094787954235904
60,0.1800000000000001,1.4561526527407922,0.963611444806248,1.2517742843100366,1.3284616181429245,1.4511871204027682,0.9087536590707505,1.3562918070468966,1.2777347224097968,1.4511871204027682,0.9087536590707505,1.3562918070468966,1.2777347224097968,0.0,0.0,5.0,0.05692285417674286,0.016047180490592318,0.006237808111524858,0.0,0.0,4.993967308930213,0.04638763766949179,0.02740857499831746,0.009314858189536757,0.0,0.0,-0.0060326910697874325,-0.010535216507251068,0.011361394507725144,0.0030770500780118986,0.0018367788397498823,-0.00035989384566166934,2.042369468225637,0.9911534476369408,0.044438767418376476,0.12425336847914277,0.014182369665504162,0.04844696406267995,-0.011822741320030711,0.5669204232022805,1.7118872610027778,3.043716338224028,0.4170456952321818
