step,time,desired_Fx,desired_Fy,desired_Fz,desired_Mx,desired_My,desired_Mz,command_wrench_Fx,command_wrench_Fy,command_wrench_Fz,command_wrench_Mx,command_wrench_My,command_wrench_Mz,applied_wrench_Fx,applied_wrench_Fy,applied_wrench_Fz,applied_wrench_Mx,applied_wrench_My,applied_wrench_Mz,allocation_residual_Fx,allocation_residual_Fy,allocation_residual_Fz,allocation_residual_Mx,allocation_residual_My,allocation_residual_Mz,motor_force_cmd_1,motor_force_cmd_2,motor_force_cmd_3,motor_force_cmd_4,motor_force_cmd_5,motor_force_cmd_6,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,omega_cmd_5,omega_cmd_6,omega_actual_1,omega_actual_2,omega_actual_3,omega_actual_4,omega_actual_5,omega_actual_6,motor_force_applied_1,motor_force_applied_2,motor_force_applied_3,motor_force_applied_4,motor_force_applied_5,motor_force_applied_6,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
2436,4.8719999999996855,-0.019439112917689922,0.09450500267841717,9.97971144914646,-0.01685811074293674,0.024906792137047707,-0.0018755702543761024,-0.019439116637141013,0.09450499709257909,9.979711443622376,-0.01685810688366507,0.02490679002535756,-0.001875569885123829,-0.004154622705964867,0.11564244087508868,9.99305313991283,-0.017924846917004106,0.024641931303473863,-0.003146562342544734,-3.719451090872239e-09,-5.585838083743688e-09,-5.524084301100629e-09,3.85927166959843e-09,-2.1116901456619264e-09,3.6925227350596834e-10,2.161461244519714,1.9348859289259226,1.8203934943897304,2.3150877107628602,2.0935138154999358,1.8576359394479396,1023.3990768450901,968.2755766992433,939.191020757272,1059.1440217299876,1007.1849091416422,948.7495802663053,1030.8171178614905,968.6883802802361,929.5512110129218,1068.1425126648562,1007.8939243556845,943.0923533587185,2.192909227098921,1.9365360750615122,1.783216414552555,2.3545928035069688,2.0964623418055424,1.8355484753229603,-27.84528910048904,-52.21377793883114,61.22443397022272,-0.584509739359669,0.08127825591891792,-0.46904630369118944,-0.6570675571827466,-18.052420983255853,-7.558052253913043,20.219233865210033,-0.19391505419481023,-0.5595857230046302,-0.3536495274968748
2437,4.873999999999685,-0.02060517892820562,0.09282171803806821,9.978638953399118,-0.016772093912331792,0.02491757370386239,-0.0017764107835431405,-0.02060518264115138,0.09282171245312032,9.97863894787174,-0.016772090095249326,0.024917571612938283,-0.0017764104189326724,-0.005321113802087968,0.11401042511831672,9.99199599449182,-0.01784388619919347,0.02466112678942016,-0.003049144683958116,-3.7129457633455765e-09,-5.584947893044756e-09,-5.527377666680877e-09,3.817082466078814e-09,-2.0909241074673623e-09,3.6461046811972486e-10,2.1589698348019275,1.9347889362789426,1.82332641979052,2.3119138592136954,2.09326993707845,1.8593998708236368,1022.8090959778342,968.2513073646086,939.9473046578912,1058.4177600861788,1007.1262427459611,949.1999193309791,1030.2467919653875,968.6566424438283,930.2923545464441,1067.4506760472564,1007.8394126946671,943.52730148025,2.1904833323112114,1.9364091808826494,1.7860611124479988,2.3515436486393364,2.0962355747791612,1.837241952021508,-27.88138374438773,-52.2288772785117,61.264885401815604,-0.5849873990883983,0.08119269066391409,-0.4685631596748535,-0.6569977589657834,-18.042222416665002,-7.5412909481844945,20.232201089995986,-0.19784676214383098,-0.5544053937992409,-0.35392386953133453
2438,4.875999999999685,-0.0217709322451466,0.09113519549509347,9.97756521451155,-0.016685714496855665,0.0249276938279701,-0.0016771725150607026,-0.021770935951517995,0.0911351899112176,9.977565208980902,-0.016685710722037533,0.02492769175793863,-0.0016771721551294139,-0.006487526598754262,0.1123744324159841,9.990937503424966,-0.017762539194110805,0.024679667634799604,-0.002951591413528243,-3.70637139382457e-09,-5.583875861692178e-09,-5.530647939622213e-09,3.7748181316854534e-09,-2.0700314691535215e-09,3.5993128876671276e-10,2.1564742820040474,1.9346940138948572,1.8262650628359458,2.3087315877006866,2.0930244025604594,1.8611687158382764,1022.2177926423991,968.2275554586324,940.7044531128522,1057.6890710574366,1007.067174513994,949.6512984174836,1029.6749549238202,968.6254788129227,931.0346621262979,1066.7561927087936,1007.7845816025809,943.9634329133081,2.18805235773053,1.9362845865369698,1.7889125508058752,2.34848481572023,2.096007491301207,1.8389408199902082,-27.917457988248724,-52.24394311665138,61.30536278800466,-0.5854622128326454,0.08111291272017182,-0.46808022836871516,-0.6569289098109798,-18.03202098867846,-7.524550684851962,20.245188447233563,-0.2017580844254321,-0.5492194460447593,-0.3541884359810067
2439,4.877999999999685,-0.022936355177642496,0.08944549388050671,9.976490241453375,-0.016598974363888123,0.024937152240729822,-0.001577859850918617,-0.02293635887737308,0.089445488297905,9.976490235919487,-0.016598970631461235,0.024937150191664953,-0.0015778594956605274,-0.007653843442771174,0.11073451987482841,9.989877675772595,-0.01768080765637306,0.024697553353834167,-0.0028539068600126893,-3.699730584394434e-09,-5.582601714237967e-09,-5.533888014497279e-09,3.7324268883920375e-09,-2.049064869169559e-09,3.5525808965604366e-10,2.1539746603797836,1.934601143166776,1.8292093429635095,2.3055409968186233,2.0927771858949917,1.8629424358136075,1021.6251821516839,968.2043163633267,941.4624433042014,1056.9579726817537,1007.0076981073938,950.1037061805401,1029.1016212429827,968.5948850223094,931.7781107264528,1066.0590795128094,1007.729424743814,944.4007366412613,2.1856163756737623,1.9361622743513196,1.791770651769465,2.345416401711419,2.0957780652361713,1.8406450426764016,-27.953511826607517,-52.258975495165636,61.34586616896972,-0.5859341781275407,0.08103891092453197,-0.4675975320754916,-0.6568610064656586,-18.02181695736956,-7.507831294452705,20.258195851761098,-0.20564892783604125,-0.5440280260653889,-0.35444321448215343
2440,4.879999999999685,-0.024101430039834556,0.08775267213621733,9.97541404320451,-0.016511875388607072,0.02494594869106581,-0.001478477196406898,-0.02410143373287363,0.08775266655507985,9.97541403766741,-0.016511871698688563,0.024945946662979696,-0.0014784768458293573,-0.008820046681879273,0.1090907447381868,9.988816520604884,-0.0175986933490187,0.02471478347808559,-0.002756095358060484,-3.693039072466542e-09,-5.581137482724152e-09,-5.537101444019754e-09,3.6899185096306297e-09,-2.0280861157129237e-09,3.505775407388473e-10,2.151471044307,1.934510305427215,1.8321591794389664,2.3023421874077163,2.0925282610560987,1.8647209919216898,1021.0312798785391,968.1815854442773,942.2212524409517,1056.2244830867899,1006.9478071918451,950.5571312549512,1028.5268054910912,968.5648566873444,932.5226773368763,1065.359353412957,1007.673935782544,944.8392016222107,2.1831754586116983,1.936042226581097,1.7946353372773343,2.3423385038637203,2.095547270454739,1.8423545833664752,-27.9895452545145,-52.273974455630224,61.38639558471975,-0.5864032925243737,0.08097067393228367,-0.46711509302148474,-0.6567940456117538,-18.011610579566607,-7.491132606747842,20.271223217867405,-0.20951919992907328,-0.5388312805830853,-0.3546881931054325
2441,4.881999999999684,-0.025266139151148285,0.08605678931297432,9.97433662875512,-0.016424419453947955,0.024954082945474288,-0.0013790289599200191,-0.02526614283743031,0.08605678373348358,9.974336623214832,-0.016424415806623682,0.024954080938400014,-0.0013790286140724084,-0.009986118665017835,0.1074431643839977,9.987754047001765,-0.017516198043464187,0.024731357556467326,-0.002658161248022761,-3.6862820261551743e-09,-5.579490744422877e-09,-5.540288228189638e-09,3.647324272465502e-09,-2.0070742741407077e-09,3.458476107495029e-10,2.1489635082854597,1.934421481948925,1.8351144913583581,2.299135260550601,2.09227760204497,1.8665043451851013,1020.4361012556,968.1593580508737,942.9808577596972,1055.4886204899058,1006.8874954375489,951.0115622558235,1027.9505222982252,968.5353894041804,933.2683389643767,1064.6570314531516,1007.6181083830647,945.2788167894006,2.1807296791667277,1.9359244254110854,1.797506529065756,2.3392512197136432,2.0953150808352285,1.8440694051867061,-28.025558267532467,-52.28894003927966,61.42695107509173,-0.5868695535910257,0.08090819021773575,-0.4666329333559546,-0.6567280238661797,-18.00140211084902,-7.4744544507371415,20.28427045929133,-0.2133688090186429,-0.5336293567114431,-0.3549233603564267
2442,4.883999999999684,-0.02643046483655805,0.0843579045683063,9.973258007105521,-0.016336608450563197,0.024961554788029604,-0.001279519552761524,-0.02643046851601713,0.08435789899064661,9.973258001562069,-0.01633660484593749,0.02496155280207968,-0.001279519211639213,-0.011152041742591406,0.10579183632279676,9.98669026405284,-0.017433323519463667,0.024747275155263593,-0.002560108875762579,-3.6794590811684014e-09,-5.577659695221726e-09,-5.54345191972061e-09,3.604625705561082e-09,-1.9859499253427337e-09,3.411223111707967e-10,2.14645212693529,1.934334653944883,1.83807519765061,2.29592031756882,2.0920251828915646,1.8682924564776657,1019.8396617752913,968.1376295163294,943.7412365253633,1054.7504031980798,1006.8267565195896,951.4669877789212,1027.3727863561678,968.5064787499978,934.0150726334291,1063.9521307675268,1007.5619362101238,945.7195710516161,2.1782791101105383,1.9358088529562887,1.8003841486711027,2.3361546470800656,2.0950814702650877,1.8457894711040583,-28.06155086173413,-52.3038722870057,61.46753267974958,-0.5873329589124053,0.08085144807479294,-0.46615107515049875,-0.6566629377812039,-17.9911918055435,-7.457796654673799,20.297337489221366,-0.21719766418319877,-0.5284224019495316,-0.3551487051761602
2443,4.885999999999684,-0.02759438942685688,0.0826560771644581,9.972178187266117,-0.016248444276781113,0.024968364020389978,-0.001179953388948512,-0.02759439309943587,0.08265607158882404,9.972178181719524,-0.01624844071492429,0.02496836205561992,-0.0011799530525581914,-0.012317798266738594,0.1041368181957083,9.985625180857285,-0.017350071565074565,0.024762535858145224,-0.002461942592454358,-3.672578990920883e-09,-5.575634051679934e-09,-5.54659251861267e-09,3.5618568233752868e-09,-1.9647700584546346e-09,3.363903205468033e-10,2.143936974994254,1.9342498025695327,1.841041217080653,2.292697460018745,2.0917709776544777,1.870085286526951,1019.2419769895462,968.1163951580147,944.5023660320837,1054.0098496076928,1006.7655841178785,951.923396401468,1026.7936124182581,968.4781202832202,934.7628553869954,1063.244668580389,1007.5054129292639,946.161453293576,2.175823824361872,1.9356954912626996,1.8032681174322533,2.3330488840608927,2.0948464126424007,1.8475147439269732,-28.09752303369959,-52.3187712393559,61.50814043818304,-0.5877935060908883,0.08080043561753703,-0.46566954039843694,-0.6565987838448264,-17.980979916720308,-7.441159046079196,20.310424220295264,-0.22100567526911932,-0.5232105641756832,-0.35536421694159437
2444,4.887999999999684,-0.02875789525892622,0.08095136646632334,9.97109717825732,-0.01615992883856501,0.02497451046180278,-0.001080334885015522,-0.028757898924565678,0.08095136089291088,9.971097172707617,-0.016159925319605195,0.024974508518234795,-0.001080334553361706,-0.013483370591600846,0.10247816777243934,9.984558806523758,-0.017266443976614115,0.02477713926617009,-0.0023636667543955325,-3.6656394586387364e-09,-5.573412453774296e-09,-5.5497029194384595e-09,3.518959814513556e-09,-1.943567983636596e-09,3.3165381617232537e-10,2.141418127315875,1.9341669089191655,1.8440124682509438,2.2894667896890626,2.091514960423608,1.8718827959140028,1018.6430625097247,968.095650277574,945.2642236036543,1053.2669782046728,1006.7039719177695,952.3807766822415,1026.2130152992343,968.450309543738,935.5116642873484,1062.5346622061581,1007.4485322071321,946.6044523763577,2.1733638949842446,1.935584322308103,1.8061583564930555,2.329934029029661,2.0946098818772607,1.8492451863062902,-28.133474780513836,-52.333636936532095,61.54877438970658,-0.58825119274676,0.08075514078081274,-0.4651883510142025,-0.6565355584811626,-17.970766696189617,-7.424541451757654,20.323530564599725,-0.22479275289424688,-0.5179939916412516,-0.35556988546611284
2445,4.8899999999996835,-0.029920964676000247,0.07924383193937372,9.97001498910948,-0.016071064049471912,0.02497999394910931,-0.0009806684598187856,-0.029920968334633508,0.07924382636837923,9.970014983556691,-0.016071060573530666,0.024979992026828907,-0.000980668132980922,-0.01464874107358935,0.10081594294925789,9.983491150170318,-0.017182442558627137,0.02479108499779581,-0.0022652857228114276,-3.6586332609334082e-09,-5.570994485171177e-09,-5.552788451268498e-09,3.4759412466389694e-09,-1.9222804042984265e-09,3.2683786363105205e-10,2.1388956588658457,1.9340859540339985,1.846988869604288,2.286228408596988,2.0912571053217754,1.873684945074079,1018.0429340061241,968.0753901614682,946.0267865943149,1052.5218075643486,1006.6419136104233,952.8391171619222,1025.6310098750814,968.4230420531243,936.2614764168677,1061.8221290493234,1007.3912877118139,947.0485571377968,2.170899395183697,1.9354753280028514,1.8090547868047193,2.3268101806322035,2.094371851893256,1.8509807607360758,-28.169406099764206,-52.348469418389065,61.589434573458284,-0.5887060165186631,0.08071555132081856,-0.46470752883273875,-0.6564732580508309,-17.960552394497938,-7.40794369781116,20.336656433670093,-0.2285588084513374,-0.5127728329643083,-0.3557657009999726
2446,4.891999999999683,-0.031083580027938065,0.07753353314758464,9.968931628862796,-0.015981851830611342,0.024984814336749147,-0.0008809585343403742,-0.031083583679502452,0.07753352757919618,9.968931623306947,-0.01598184839779157,0.024984812435841747,-0.0008809582122946136,-0.015813892071655483,0.09915020174697298,9.982422220924315,-0.017098069123842208,0.024804372688898207,-0.0021668038636679654,-3.651564387668893e-09,-5.568388458665474e-09,-5.555849114102784e-09,3.432819771498341e-09,-1.900907400237406e-09,3.2204576061022755e-10,2.1363696447211455,1.9340069188975366,1.8499703394273097,2.2829824189838495,2.0909973865059714,1.8754916942977995,1017.4416072081302,968.0556100808375,946.790032389686,1051.7743563511538,1006.5794028930819,953.2984063635453,1025.0476110828542,968.3963133148762,937.0122688788348,1061.1070866043926,1007.333673113169,947.4937563928826,2.1684303983064352,1.9353684901907355,1.8119573291282396,2.3236774377832874,2.0941322966289553,1.8527214295544479,-28.205316989537874,-52.36326872443309,61.63012102839876,-0.589157975064048,0.08068165481570234,-0.46422709560890174,-0.6564118788513454,-17.950337260924623,-7.391365609654087,20.349801738490104,-0.23230375411148318,-0.5075472371233075,-0.35595165423075137
2447,4.893999999999683,-0.03224572367148733,0.07582052975135738,9.967847106567259,-0.015892294110603573,0.02498897149676399,-0.0007812095314917762,-0.03224572731593209,0.07582052418575214,9.967847101008374,-0.01589229072094589,0.024988969617188217,-0.0007812092142573945,-0.01697880594755538,0.09748100230891055,9.98135202792232,-0.017013325493130282,0.02481700199277559,-0.002068225547463387,-3.6444447598649177e-09,-5.565605240565041e-09,-5.558884907941319e-09,3.389657683011693e-09,-1.8795757728007345e-09,3.1723438166739865e-10,2.133840160066803,1.9339297844383136,1.8529567958523805,2.27972892331219,2.090735778167526,1.877303003733356,1016.8390979038072,968.0363052919581,947.5539384073007,1051.0246433186833,1006.5164334690825,953.7586327932186,1024.4628339205246,968.3701188146263,937.764018798238,1060.389552455822,1007.275682083162,947.9400389341577,2.1659569778365952,1.93526379064974,1.8148659040369002,2.3205358996631618,2.0938911900393746,1.8544671549444207,-28.241207448419292,-52.3780348938206,61.67083379331003,-0.5896070660596271,0.0806534386661617,-0.46374707301686896,-0.6563514171175137,-17.94012154347845,-7.374807012027887,20.362966389491667,-0.23602750282741503,-0.502317353450692,-0.3561277362837565
2448,4.895999999999683,-0.03340737797055619,0.07410488150543805,9.966761431282563,-0.015802392825538067,0.024992465318801078,-0.0006814258759178657,-0.03340738160780818,0.07410487594280624,9.96676142572067,-0.01580238947913537,0.02499246346072978,-0.0006814255634899347,-0.01814346506612105,0.0958084028988826,9.980280580310016,-0.016928213495462308,0.02482897258014799,-0.001969555149045177,-3.6372519857108543e-09,-5.562631813504915e-09,-5.5618940564272634e-09,3.3464026966134597e-09,-1.8580712975169167e-09,3.12427931073965e-10,2.131307280193622,1.9338545315307063,1.8559481568585168,2.276468024263873,2.090472254536955,1.8791188333840194,1016.2354219397135,968.017471036469,948.3184820968664,1050.2726873099775,1006.4529990489982,954.2197849396445,1023.8766934468101,968.3444540203732,938.5167033225579,1059.669544277955,1007.2173082961699,948.3873935321426,2.163479207393923,1.9351612110928784,1.8177804319187372,2.3173856657141525,2.0936485060973555,1.856217898934858,-28.277077475487665,-52.39276796535684,61.71157290679444,-0.5900532872018318,0.08063089009604911,-0.4632674826495533,-0.6562918690218373,-17.929905488894278,-7.358267729015776,20.376150296554684,-0.23972996833681662,-0.4970833316264906,-0.35629393872243736
2449,4.897999999999683,-0.03456852529647728,0.07238664825683315,9.965674612078038,-0.015712149918931606,0.0249952957101161,-0.0005816119938007946,-0.03456852892649495,0.07238664269737494,9.965674606513165,-0.01571214661590753,0.024995293873534802,-0.0005816116861858678,-0.019307851795526382,0.09413246189915547,9.979207887242124,-0.016842734967878026,0.024840284139193675,-0.0018707970474110547,-3.630017668398988e-09,-5.559458213233448e-09,-5.564873006846938e-09,3.3030240764730934e-09,-1.8365812967657824e-09,3.076149268036593e-10,2.12877108049699,1.9337811409945163,1.8589443402765848,2.2731998247339753,2.090206789880699,1.880939143113827,1015.6305952209744,967.9991025412887,949.0836409416178,1049.5185072568377,1006.3890933498261,954.6818512757176,1023.2892047809999,968.3193143827124,939.2702996225111,1058.947079834989,1007.1585454293524,948.8358089356908,2.1609971607314553,1.9350607331690215,1.8207008329788794,2.3142268356373696,2.0934042187951953,1.8579736234011595,-28.312927070314387,-52.40746797749458,61.75233840727351,-0.5904966362072741,0.08061399615298197,-0.4627883460180236,-0.6562332306749197,-17.91968934262978,-7.341747584057393,20.389353369006905,-0.24341106516550903,-0.491845321671839,-0.35645025354875454
2450,4.899999999999682,-0.035729148028276786,0.07066588994272185,9.964586658032562,-0.015621567341686217,0.024997462595575667,-0.0004817723126633374,-0.035729151650978536,0.07066588438661481,9.96458665246473,-0.015621564082120953,0.024997460780584152,-0.0004817720099151712,-0.02047194850755893,0.09245323780841175,9.9781339578823,-0.016756891755444342,0.024850936375525656,-0.001771955625516075,-3.622701749694812e-09,-5.55610704666698e-09,-5.5678324173413785e-09,3.2595652635358796e-09,-1.81499151472031e-09,3.0274816616333855e-10,2.1262316364721507,1.933709593598284,1.8619452637899263,2.2699244278290376,2.089939358506862,1.8827638926442625,1015.0246337105102,967.9811950194658,949.8493924584895,1048.7621221801426,1006.3247100963418,955.1448202578312,1022.7003831028011,968.2946953350421,940.0247848928418,1058.2221769808907,1007.0993871629322,949.285273872439,2.158510911733293,1.9349623384636312,1.82362702724211,2.311059509389201,2.093158302145915,1.8597342900663316,-28.348756232960486,-52.42213496833286,61.79313033298691,-0.5909371108132112,0.08060274370895726,-0.46230968455093047,-0.6561754981258757,-17.909473348862257,-7.325246399963437,20.40257551562383,-0.24707070863061534,-0.4866034739424773,-0.35659667320355637
2451,4.901999999999682,-0.03688922855294343,0.0689426665883653,9.9634975782345,-0.015530647052047151,0.024998965917659315,-0.0003819112611726563,-0.03688923216828163,0.06894266103580948,9.96349757266374,-0.01553064383601771,0.024998964124267525,-0.0003819109632849371,-0.021635737577884145,0.09077078923970805,9.977058801403047,-0.01667068571120825,0.024860929012223754,-0.0016730352700817797,-3.6153382024228797e-09,-5.552555817911475e-09,-5.57075985341271e-09,3.216029441019397e-09,-1.7933917892398732e-09,2.978877191575288e-10,2.1236890237144337,1.933639870057456,1.8649508449383134,2.2666419368623405,2.089669934763918,1.8845930415578798,1014.4175534294417,967.9637436697426,950.6157141991323,1048.003551189479,1006.2598430207603,955.6086803269465,1022.1102436521373,968.2705922938194,940.7801363530656,1057.4948536593438,1007.0398271805573,949.7357770491695,2.156020534412177,1.9348660084996967,1.8265589345552808,2.3078837871779356,2.092910730184858,1.8614998605017197,-28.384564963974068,-52.4367689756157,61.83394872199128,-0.5913747087780125,0.080597119460971,-0.46183151959393837,-0.6561186673627477,-17.899257750485514,-7.308763998930292,20.41581664462864,-0.25070881484361174,-0.4813579391221905,-0.3567331905669016
2452,4.903999999999682,-0.03804874926569211,0.06721703830501269,9.96240738178162,-0.01543939101556034,0.02499980563646101,-0.00028203326894401474,-0.0380487528735943,0.06721703275619828,9.962407376207956,-0.015439387843176333,0.024999803864767106,-0.0002820329759115614,-0.022799201386315943,0.08908517491842805,9.975982426985627,-0.016584118696160638,0.02487026178982532,-0.0015740403713910833,-3.6079021922819088e-09,-5.548814407951852e-09,-5.5736641968451295e-09,3.1723840065306375e-09,-1.7716939026968248e-09,2.9303245333706096e-10,2.1211433179151498,1.9335719510370495,1.8679610011188101,2.2633524553518676,2.089398493044123,1.8864265492973633,1013.8093704564627,967.946743677243,951.382583750129,1047.2428134833901,1006.1944858635308,956.0734199084995,1021.5188017289933,968.2470006587627,941.5363312482335,1056.7651279036702,1006.9798591696095,950.1873071522276,2.1535261029072688,1.9347717247384515,1.8294964745898434,2.304699769460283,2.092661476971079,1.8632702961279655,-28.420353264387735,-52.45137003673091,61.87479361215914,-0.5918094278816314,0.08059710993164254,-0.46135387240916365,-0.6560627343129246,-17.889042789106824,-7.292300202554618,20.42907666369218,-0.2543253007133818,-0.47610886821624515,-0.3568597989583972
2453,4.905999999999682,-0.03920769257023523,0.06548906528780442,9.961316077781015,-0.015347801205030041,0.024999981729690226,-0.00018214276634396988,-0.03920769617064565,0.06548905974291497,9.961316072204475,-0.015347798076375235,0.024999979979739184,-0.00018214247820252938,-0.0239623223170837,0.08739645368023519,9.974904843819974,-0.016497192579197767,0.024878934466347313,-0.0014749753230992035,-3.600410421189526e-09,-5.5448894503706825e-09,-5.5765401185681185e-09,3.12865480571467e-09,-1.7499510417129382e-09,2.881414405036045e-10,2.1185945948598084,1.9335058171518422,1.8709756495898815,2.260056087015351,2.0891250077830317,1.8882643751683859,1013.2001009277618,967.9301902135419,952.1499787340317,1046.479928348953,1006.1286323731925,956.5390274132701,1020.9260726932237,968.2239158130915,942.293346849655,1056.0330178367788,1006.919476821551,950.6398528478987,2.151027691481787,1.934679468580244,1.8324395668442546,2.301507556938007,2.0924105165888776,1.8650455582158145,-28.456121135716014,-52.46593818870891,61.91566504117783,-0.5922412659260796,0.08060270146984332,-0.46087676417461826,-0.6560076948435669,-17.878828705043954,-7.2758548318479335,20.442355479932953,-0.2579200839491421,-0.47085641254474414,-0.3569764921374961
2454,4.9079999999996815,-0.04036604087904554,0.0637588078136723,9.960223675349033,-0.015255879600476112,0.024999494192672528,-8.224418429401146e-05,-0.04036604447190381,0.06375880227290232,9.96022366976964,-0.015255876515629346,0.02499949246451158,-8.224390106681412e-05,-0.025125082759103162,0.08570468446901547,9.973826061104592,-0.016409909237076054,0.024886946817281375,-0.001375844522041092,-3.5928582747812854e-09,-5.540769981715599e-09,-5.579392947652195e-09,3.0848467651861666e-09,-1.7281609476782478e-09,2.8322719733755997e-10,2.116042930425849,1.93344144896719,1.8739947074731462,2.25675293576747,2.088849453462447,1.8901064783390495,1012.5897610368265,967.9140784368902,952.9178768097886,1045.714915161847,1006.0622763070563,957.0054912373816,1020.3320719643707,968.2013331237532,943.0511604556442,1055.2985416710835,1006.8586738322321,951.0934027828242,2.148525374520686,1.9345892213653537,1.8353881306465112,2.2983072505544313,2.0921578231491846,1.866825607887084,-28.49186857995278,-52.48047346822158,61.95656304654837,-0.5926702207359044,0.08061388025133058,-0.4604002159836592,-0.6559535447620339,-17.868615737322273,-7.2594277072511595,20.455652999917206,-0.26149308306334856,-0.46560072373596956,-0.35708326430378107
2455,4.909999999999681,-0.041523776613627245,0.06202632623923695,9.959130183611194,-0.015163628189091359,0.02499834303834969,1.7658045925824575e-05,-0.04152378019887756,0.06202632070277314,9.959130178028978,-0.015163625148136378,0.024998341332047314,1.765832427030878e-05,-0.02628746510624122,0.0840099263348244,9.972746088046474,-0.016322270554371965,0.024894298635604356,-0.0012766523680312614,-3.5852503188493756e-09,-5.536463808242242e-09,-5.582215578670002e-09,3.0409549808818603e-09,-1.7063023771690666e-09,2.7834448420387104e-10,2.1134884005802532,1.9333788269998462,1.8770180917561263,2.2534431057161393,2.0885718046116177,1.8919528178411482,1011.9783670342173,967.8984034924418,953.6862556734159,1044.947793386214,1005.995411431466,957.4727997627607,1019.7368150214801,968.1792479416501,943.8097493922421,1054.5617177084346,1006.7974439022282,951.5479455843847,2.1460192265283364,1.9345009643748123,1.8383420851566272,2.295098951491002,2.0919033707910644,1.8686104061155104,-28.52759559956866,-52.49497591158112,61.997487665584345,-0.5930962901586687,0.08063063227938576,-0.4599242488444446,-0.6559002798163174,-17.858404123671917,-7.2430186486491515,20.468969129658994,-0.2650442173744958,-0.4603419537196792,-0.35718011009722567
2456,4.911999999999681,-0.04268088220477907,0.0602916809987023,9.958035611702124,-0.015071048965198354,0.024996528297279382,0.00011755949287383734,-0.04268088578235693,0.06029167546673131,9.958035606117106,-0.015071045968229446,0.02499652661287652,0.00011755976627109144,-0.027449451757587368,0.08231223843182067,9.97166493386101,-0.016234278423442938,0.024900989731785755,-0.0011774032636651666,-3.577577858959735e-09,-5.531970992400659e-09,-5.585018669762576e-09,2.996968907417741e-09,-1.6844028637164055e-09,2.7339725409524906e-10,2.11093108137682,1.933317931719193,1.8800457192944173,2.2501267011593336,2.088292035807762,1.89380335257202,1011.3659352272568,967.8831605125825,954.4550930585157,1044.1785825746397,1005.9280315218949,957.9409413577434,1019.1403174029147,968.1576556018658,944.5690910139349,1053.8225643400433,1006.7357807371716,952.0034698610895,2.1435093221262074,1.9344146788312153,1.8413013493691308,2.2918827611638224,2.0916471336831974,1.8703999137276326,-28.563302197508445,-52.509445554738946,62.038438935410824,-0.5935194720654355,0.08065294338545734,-0.4594488836793947,-0.6558478956954779,-17.84819410052505,-7.2266274753851985,20.482303774620338,-0.26857340700988386,-0.4550802547203666,-0.3572670245984404
2457,4.913999999999681,-0.04383734009286251,0.058554932601747545,9.956939968765468,-0.014978143930206474,0.02499405001763431,0.00021745572514307018,-0.04383734366271472,0.05855492707445209,9.956939963177678,-0.014978140977238513,0.024994048355171133,0.0002174559936223286,-0.028611025117720262,0.08061168001620689,9.970582607771895,-0.016145934744384915,0.0249070199337893,-0.0010781016141350186,-3.5698522055094273e-09,-5.527295454665904e-09,-5.58778978643204e-09,2.9529679604345382e-09,-1.6624631775374876e-09,2.6847925841061784e-10,2.108371048954053,1.9332587435478008,1.883077506815541,2.246803826580284,2.088010121678912,1.8956580412941464,1010.7524819798649,967.8683446170905,955.2243667372103,1043.407302367758,1005.8601303636037,958.4099043771088,1018.5425947061574,968.1365514238995,945.3291627043563,1053.0811000464118,1006.673678048064,952.4599642029822,2.140995736050505,1.9343303458995744,1.844265842115537,2.2886587812202173,2.091389086025283,1.8721940914037445,-28.598988377188494,-52.52388243328464,62.07941689296325,-0.593939764351254,0.08068079922980859,-0.45897414132465975,-0.655796388030086,-17.837985903013166,-7.210254006275501,20.49565683971139,-0.27208057290831206,-0.4498157792504911,-0.357344003328898
2458,4.915999999999681,-0.044993132728069804,0.05681614163141631,9.955843263953819,-0.014884915092568552,0.02499090826520098,0.0003173423115577182,-0.044993136290123775,0.0568161361089945,9.955843258363283,-0.014884912183763588,0.024990906624764664,0.00031734257507937125,-0.029772167596974736,0.0789083104441568,9.96949911901104,-0.016057241424984714,0.02491238908707913,-0.0009787518270193973,-3.5620539712288846e-09,-5.522421811510192e-09,-5.590536034105753e-09,2.9088049642578273e-09,-1.640436314565008e-09,2.635216530665757e-10,2.1058083795333347,1.9332012428617773,1.8861133709187554,2.2434745866466312,2.0877260369045287,1.8975168426369218,1010.1380237124586,967.853950913245,955.9940545200442,1042.6339724947693,1005.7917017517588,958.8796771626594,1017.9436625876178,968.1159307118953,946.0899418770088,1052.3373433972374,1006.6111295516164,952.9174171820188,2.138478543149841,1.9342479466881453,1.8472354820669268,2.2854271135351807,2.0911292020495598,1.8739928996787472,-28.63465414249412,-52.5382865824449,62.12042157498634,-0.5943571649356487,0.08071418530216981,-0.4585000425295932,-0.6557457523926677,-17.827779764964486,-7.193898059623619,20.50902822929066,-0.275565636822693,-0.4445486801036588,-0.35741104225113857
